timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1374293757035,265,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,265
1374293757680,125,Add Products,200,OK,Thread Group 1-1,text,true,234,125
1374293758224,30,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,28
1374293758634,106,Add Products,200,OK,Thread Group 1-1,text,true,234,106
1374293759126,12,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,9
1374293759528,105,Add Products,200,OK,Thread Group 1-1,text,true,234,105
1374293760012,10,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293760415,90,Add Products,200,OK,Thread Group 1-1,text,true,234,90
1374293760870,16,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293761302,83,Add Products,200,OK,Thread Group 1-1,text,true,234,83
1374293761767,11,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293762129,88,Add Products,200,OK,Thread Group 1-1,text,true,234,88
1374293762590,15,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,12
1374293763006,81,Add Products,200,OK,Thread Group 1-1,text,true,234,81
1374293763469,8,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293763873,92,Add Products,200,OK,Thread Group 1-1,text,true,234,92
1374293764342,9,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293764733,87,Add Products,200,OK,Thread Group 1-1,text,true,234,87
1374293765212,11,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,11
1374293765626,86,Add Products,200,OK,Thread Group 1-1,text,true,234,86
1374293766098,15,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293766516,86,Add Products,200,OK,Thread Group 1-1,text,true,234,86
1374293766989,10,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293767315,132,Add Products,200,OK,Thread Group 1-1,text,true,234,132
1374293767829,8,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293768263,70,Add Products,200,OK,Thread Group 1-1,text,true,234,70
1374293768737,12,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293769144,90,Add Products,200,OK,Thread Group 1-1,text,true,234,90
1374293769619,8,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293770018,89,Add Products,200,OK,Thread Group 1-1,text,true,234,89
1374293770498,9,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293770899,66,Add Products,200,OK,Thread Group 1-1,text,true,234,66
1374293771321,8,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293771720,84,Add Products,200,OK,Thread Group 1-1,text,true,234,84
1374293772142,8,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293772578,80,Add Products,200,OK,Thread Group 1-1,text,true,234,80
1374293773024,13,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293773424,90,Add Products,200,OK,Thread Group 1-1,text,true,234,90
1374293773897,9,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293774311,84,Add Products,200,OK,Thread Group 1-1,text,true,234,84
1374293774784,18,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,16
1374293775180,78,Add Products,200,OK,Thread Group 1-1,text,true,234,78
1374293775657,10,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,10
1374293776055,64,Add Products,200,OK,Thread Group 1-1,text,true,234,64
1374293776515,9,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,9
1374293776928,78,Add Products,200,OK,Thread Group 1-1,text,true,234,78
1374293777325,17,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,15
1374293777727,96,Add Products,200,OK,Thread Group 1-1,text,true,234,96
1374293778206,9,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293778608,81,Add Products,200,OK,Thread Group 1-1,text,true,234,81
1374293779074,11,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293779472,70,Add Products,200,OK,Thread Group 1-1,text,true,234,70
1374293779965,8,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293780396,76,Add Products,200,OK,Thread Group 1-1,text,true,234,76
1374293780874,11,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293781301,79,Add Products,200,OK,Thread Group 1-1,text,true,234,79
1374293781769,8,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293782098,82,Add Products,200,OK,Thread Group 1-1,text,true,234,82
1374293782575,10,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293782970,86,Add Products,200,OK,Thread Group 1-1,text,true,234,86
1374293783447,13,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293783855,90,Add Products,200,OK,Thread Group 1-1,text,true,234,90
1374293784347,9,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,8
1374293784745,101,Add Products,200,OK,Thread Group 1-1,text,true,234,101
1374293785228,12,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,9
1374293785633,81,Add Products,200,OK,Thread Group 1-1,text,true,234,81
1374293786131,26,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,24
1374293786516,77,Add Products,200,OK,Thread Group 1-1,text,true,234,77
1374293786973,16,Nearby Products,200,OK,Thread Group 1-1,text,true,2349,16
